symbol,exchange,date,underlying_price,option_symbol,expiration,strike,call_put,style,ask,bid,mean_price,volume,open_interest,iv,iv_raw,delta,gamma,vega,theta,rho,oi_2,option_id,trade_date_fetch
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00620000,2025-02-28,620.0,C,A,3.07,3.04,3.0549998,0,595.4,0.111275,0.111275,0.216331,0.011615,0.665303,-0.084827,0.182593,491,9799,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00621000,2025-02-28,621.0,C,A,2.83,2.8,2.815,0,595.4,0.110616,0.110616,0.203889,0.011285,0.642548,-0.081184,0.172185,62,1148,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00614000,2025-02-28,614.0,C,A,4.87,4.82,4.8450003,0,595.4,0.115984,0.115984,0.297708,0.013167,0.786108,-0.106562,0.250349,267,241,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00624000,2025-02-28,624.0,C,A,2.19,2.17,2.18,0,595.4,0.108755,0.108755,0.168785,0.010209,0.571496,-0.070351,0.142758,215,500,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00623000,2025-02-28,623.0,C,A,2.39,2.37,2.38,0,595.4,0.10939,0.10939,0.180176,0.010579,0.595705,-0.073977,0.152316,362,1028,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00622000,2025-02-28,622.0,C,A,2.6,2.58,2.59,0,595.4,0.109984,0.109984,0.191824,0.010939,0.619299,-0.07756,0.162081,23,184,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00627000,2025-02-28,627.0,C,A,1.68,1.66,1.67,0,595.4,0.107217,0.107217,0.137698,0.009047,0.499317,-0.060076,0.116622,119,841,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00625000,2025-02-28,625.0,C,A,2.01,1.99,2.0,0,595.4,0.108263,0.108263,0.158089,0.009828,0.547702,-0.066918,0.133772,286,2974,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00626000,2025-02-28,626.0,C,A,1.84,1.82,1.83,0,595.4,0.107748,0.107748,0.147721,0.009441,0.52361,-0.063488,0.125055,355,995,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00628000,2025-02-28,628.0,C,A,1.54,1.52,1.53,0,595.4,0.106883,0.106883,0.128527,0.008655,0.476183,-0.056952,0.108897,40,200,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00635000,2025-02-28,635.0,C,A,0.81,0.78,0.79499996,0,595.4,0.104786,0.104786,0.075717,0.005998,0.323502,-0.037257,0.064307,755,13869,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00630000,2025-02-28,630.0,C,A,1.28,1.26,1.27,0,595.4,0.106044,0.106044,0.110976,0.007865,0.429329,-0.050674,0.094101,422,2287,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00634000,2025-02-28,634.0,C,A,0.88,0.86,0.87,0,595.4,0.104861,0.104861,0.081661,0.006347,0.342571,-0.03958,0.069337,857,105,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00632000,2025-02-28,632.0,C,A,1.07,1.04,1.0550001,0,595.4,0.105454,0.105454,0.095557,0.007095,0.385126,-0.044969,0.081082,56,711,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00636000,2025-02-28,636.0,C,A,0.73,0.71,0.72,0,595.4,0.104528,0.104528,0.069755,0.005646,0.303809,-0.034823,0.059261,49,442,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00640000,2025-02-28,640.0,C,A,0.51,0.49,0.5,0,595.4,0.104537,0.104537,0.051037,0.00442,0.237855,-0.027019,0.043398,484,2525,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00641000,2025-02-28,641.0,C,A,0.46,0.45,0.45499998,0,595.4,0.10453,0.10453,0.047046,0.004142,0.222874,-0.025262,0.040013,1,291,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00637000,2025-02-28,637.0,C,A,0.67,0.65,0.65999997,0,595.4,0.104589,0.104589,0.06474,0.005327,0.286779,-0.032811,0.055013,43,455,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00629000,2025-02-28,629.0,C,A,1.41,1.38,1.395,0,595.4,0.106455,0.106455,0.119534,0.00826,0.452613,-0.053771,0.101318,120,340,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00633000,2025-02-28,633.0,C,A,0.97,0.95,0.96000004,0,595.4,0.105187,0.105187,0.088483,0.006719,0.363804,-0.042265,0.075104,249,205,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00642000,2025-02-28,642.0,C,A,0.42,0.41,0.415,0,595.4,0.104589,0.104589,0.043417,0.003881,0.208936,-0.023647,0.036934,2,21,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00645000,2025-02-28,645.0,C,A,0.33,0.31,0.32,0,595.4,0.105164,0.105164,0.034448,0.003197,0.173039,-0.019574,0.029318,41,584,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00644000,2025-02-28,644.0,C,A,0.36,0.34,0.35000002,0,595.4,0.105018,0.105018,0.037301,0.003417,0.184693,-0.020903,0.03174,301,9,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00647000,2025-02-28,647.0,C,A,0.28,0.26,0.26999998,0,595.4,0.105654,0.105654,0.029556,0.002804,0.152476,-0.017263,0.02516,0,31,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00649000,2025-02-28,649.0,C,A,0.24,0.22,0.22999999,0,595.4,0.106333,0.106333,0.025515,0.002464,0.134887,-0.015314,0.021725,4,429,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00445000,2025-01-31,445.0,P,A,0.14,0.13,0.13499999,0,595.4,0.45528,0.45528,-0.005732,0.00023,0.025442,-0.022743,-0.00243,42,1753,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00650000,2025-02-28,650.0,C,A,0.22,0.21,0.215,0,595.4,0.10689,0.10689,0.023928,0.002323,0.127811,-0.014561,0.020375,33,2863,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00460000,2025-01-31,460.0,P,A,0.17,0.16,0.16499999,0,595.4,0.418906,0.418906,-0.007437,0.000315,0.032031,-0.026288,-0.003146,2,1359,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250228C00646000,2025-02-28,646.0,C,A,0.3,0.29,0.29500002,0,595.4,0.105471,0.105471,0.031996,0.002999,0.162828,-0.018437,0.027234,18,64,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00463000,2025-01-31,463.0,P,A,0.17,0.16,0.16499999,0,595.4,0.409576,0.409576,-0.007596,0.000328,0.032632,-0.026171,-0.003211,1,525,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00461000,2025-01-31,461.0,P,A,0.17,0.16,0.16499999,0,595.4,0.415791,0.415791,-0.007489,0.000319,0.032229,-0.026249,-0.003167,4,2157,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00462000,2025-01-31,462.0,P,A,0.17,0.16,0.16499999,0,595.4,0.412681,0.412681,-0.007542,0.000324,0.03243,-0.02621,-0.003189,2,345,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00466000,2025-01-31,466.0,P,A,0.18,0.17,0.17500001,0,595.4,0.403236,0.403236,-0.008129,0.000354,0.034638,-0.027336,-0.003435,12,205,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00470000,2025-01-31,470.0,P,A,0.18,0.17,0.17500001,0,595.4,0.390847,0.390847,-0.008369,0.000374,0.035536,-0.027163,-0.003533,80,1259,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00450000,2025-01-31,450.0,P,A,0.15,0.14,0.14500001,0,595.4,0.443402,0.443402,-0.006271,0.000256,0.027552,-0.02397,-0.002657,13,155875,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00455000,2025-01-31,455.0,P,A,0.16,0.15,0.155,0,595.4,0.431266,0.431266,-0.006838,0.000284,0.029745,-0.025151,-0.002895,451,14948,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00473000,2025-01-31,473.0,P,A,0.19,0.18,0.185,0,595.4,0.384309,0.384309,-0.008939,0.000403,0.037651,-0.028282,-0.003772,10,1911,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00467000,2025-01-31,467.0,P,A,0.18,0.17,0.17500001,0,595.4,0.400132,0.400132,-0.008188,0.000359,0.034859,-0.027293,-0.003459,1,560,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00471000,2025-01-31,471.0,P,A,0.19,0.18,0.185,0,595.4,0.390503,0.390503,-0.008807,0.000392,0.037163,-0.028376,-0.003718,51,827,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00474000,2025-01-31,474.0,P,A,0.19,0.18,0.185,0,595.4,0.381219,0.381219,-0.009007,0.000409,0.0379,-0.028234,-0.0038,3,1839,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00465000,2025-01-31,465.0,P,A,0.17,0.16,0.16499999,0,595.4,0.403381,0.403381,-0.007705,0.000337,0.033044,-0.026091,-0.003255,327,151008,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00464000,2025-01-31,464.0,P,A,0.17,0.16,0.16499999,0,595.4,0.406476,0.406476,-0.00765,0.000333,0.032837,-0.026131,-0.003233,5,696,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00478000,2025-01-31,478.0,P,A,0.2,0.19,0.195,0,595.4,0.371424,0.371424,-0.009676,0.000447,0.040354,-0.029265,-0.00408,8,484,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00477000,2025-01-31,477.0,P,A,0.2,0.19,0.195,0,595.4,0.374514,0.374514,-0.009602,0.000441,0.040083,-0.029317,-0.004049,601,658,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00469000,2025-01-31,469.0,P,A,0.18,0.17,0.17500001,0,595.4,0.393937,0.393937,-0.008308,0.000369,0.035308,-0.027206,-0.003508,4,721,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00481000,2025-01-31,481.0,P,A,0.21,0.2,0.205,0,595.4,0.364566,0.364566,-0.010299,0.000481,0.042611,-0.030312,-0.00434,8,1256,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00479000,2025-01-31,479.0,P,A,0.2,0.19,0.195,0,595.4,0.368338,0.368338,-0.009752,0.000454,0.040628,-0.029213,-0.00411,2,660,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00475000,2025-01-31,475.0,P,A,0.19,0.18,0.185,0,595.4,0.378133,0.378133,-0.009075,0.000416,0.038152,-0.028186,-0.003828,7,3358,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00483000,2025-01-31,483.0,P,A,0.21,0.2,0.205,0,595.4,0.358391,0.358391,-0.010463,0.000496,0.043204,-0.030199,-0.004407,3,346,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00487000,2025-01-31,487.0,P,A,0.22,0.21,0.215,0,595.4,0.348302,0.348302,-0.011214,0.000543,0.04589,-0.031144,-0.00472,2,345,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00485000,2025-01-31,485.0,P,A,0.22,0.21,0.215,0,595.4,0.354477,0.354477,-0.011033,0.000526,0.045245,-0.031266,-0.004647,15,7546,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00486000,2025-01-31,486.0,P,A,0.22,0.21,0.215,0,595.4,0.351387,0.351387,-0.011123,0.000534,0.045565,-0.031205,-0.004683,4,1943,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00490000,2025-01-31,490.0,P,A,0.23,0.22,0.225,0,595.4,0.341167,0.341167,-0.011907,0.000584,0.048343,-0.032112,-0.00501,35,4869,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00489000,2025-01-31,489.0,P,A,0.23,0.22,0.225,0,595.4,0.344257,0.344257,-0.011808,0.000574,0.047995,-0.032178,-0.00497,4,105,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00480000,2025-01-31,480.0,P,A,0.2,0.19,0.195,0,595.4,0.365257,0.365257,-0.009828,0.000461,0.040906,-0.02916,-0.004142,8,1647,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00493000,2025-01-31,493.0,P,A,0.24,0.23,0.235,0,595.4,0.333914,0.333914,-0.012629,0.000627,0.050871,-0.033047,-0.005311,19,803,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00492000,2025-01-31,492.0,P,A,0.24,0.23,0.235,0,595.4,0.337008,0.337008,-0.012522,0.000617,0.050498,-0.033118,-0.005267,159,435,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00497000,2025-01-31,497.0,P,A,0.25,0.24,0.245,0,595.4,0.323456,0.323456,-0.013499,0.000686,0.053888,-0.033872,-0.005673,49,903,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00491000,2025-01-31,491.0,P,A,0.23,0.22,0.225,0,595.4,0.338081,0.338081,-0.012007,0.000593,0.048696,-0.032046,-0.005051,2,555,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00496000,2025-01-31,496.0,P,A,0.25,0.24,0.245,0,595.4,0.32655,0.32655,-0.013381,0.000675,0.053482,-0.033948,-0.005625,6,173,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00501000,2025-01-31,501.0,P,A,0.27,0.26,0.265,0,595.4,0.314618,0.314618,-0.014854,0.000766,0.058516,-0.035733,-0.006239,4,590,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00502000,2025-01-31,502.0,P,A,0.27,0.26,0.265,0,595.4,0.311512,0.311512,-0.01499,0.00078,0.058976,-0.035646,-0.006294,19,1512,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00494000,2025-01-31,494.0,P,A,0.24,0.23,0.235,0,595.4,0.330824,0.330824,-0.012738,0.000638,0.05125,-0.032976,-0.005355,1,1206,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00505000,2025-01-31,505.0,P,A,0.28,0.27,0.275,0,595.4,0.303849,0.303849,-0.015851,0.000839,0.061875,-0.036441,-0.006653,44,2518,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00503000,2025-01-31,503.0,P,A,0.27,0.26,0.265,0,595.4,0.30841,0.30841,-0.015128,0.000794,0.059443,-0.035558,-0.006351,0,743,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00509000,2025-01-31,509.0,P,A,0.3,0.29,0.29500002,0,595.4,0.294495,0.294495,-0.017364,0.000935,0.066894,-0.03813,-0.007283,0,627,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00498000,2025-01-31,498.0,P,A,0.25,0.24,0.245,0,595.4,0.320365,0.320365,-0.013619,0.000698,0.0543,-0.033794,-0.005722,1,1043,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00510000,2025-01-31,510.0,P,A,0.3,0.29,0.29500002,0,595.4,0.291373,0.291373,-0.017533,0.000953,0.067452,-0.038025,-0.007352,259,6717,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00513000,2025-01-31,513.0,P,A,0.32,0.31,0.315,0,595.4,0.284853,0.284853,-0.018974,0.001043,0.072145,-0.039715,-0.007953,3,1064,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00514000,2025-01-31,514.0,P,A,0.32,0.31,0.315,0,595.4,0.281717,0.281717,-0.019166,0.001064,0.072766,-0.039598,-0.008032,302,858,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00515000,2025-01-31,515.0,P,A,0.33,0.32,0.325,0,595.4,0.279932,0.279932,-0.019819,0.001101,0.074867,-0.040467,-0.008305,256,81706,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00511000,2025-01-31,511.0,P,A,0.31,0.3,0.305,0,595.4,0.289709,0.289709,-0.018156,0.000988,0.069488,-0.038935,-0.007613,5,955,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00508000,2025-01-31,508.0,P,A,0.29,0.28,0.285,0,595.4,0.296095,0.296095,-0.016756,0.000903,0.064886,-0.037199,-0.007028,20,3347,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00506000,2025-01-31,506.0,P,A,0.28,0.27,0.275,0,595.4,0.300742,0.300742,-0.016001,0.000854,0.062376,-0.036347,-0.006714,3,1428,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00519000,2025-01-31,519.0,P,A,0.35,0.34,0.345,0,595.4,0.269899,0.269899,-0.0216,0.001229,0.080526,-0.041891,-0.009045,109,291,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00518000,2025-01-31,518.0,P,A,0.34,0.33,0.335,0,595.4,0.271795,0.271795,-0.020911,0.001187,0.07835,-0.041063,-0.008757,51,2019,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00523000,2025-01-31,523.0,P,A,0.38,0.37,0.375,0,595.4,0.260772,0.260772,-0.023986,0.001389,0.087961,-0.044125,-0.010039,556,553,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00524000,2025-01-31,524.0,P,A,0.39,0.38,0.385,0,595.4,0.258704,0.258704,-0.024727,0.001437,0.090235,-0.044884,-0.010347,28,320,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00522000,2025-01-31,522.0,P,A,0.37,0.36,0.365,0,595.4,0.262802,0.262802,-0.023257,0.001343,0.085707,-0.043351,-0.009735,484,291,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00527000,2025-01-31,527.0,P,A,0.42,0.41,0.415,0,595.4,0.252282,0.252282,-0.02702,0.001587,0.097188,-0.047067,-0.011303,5,2235,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00528000,2025-01-31,528.0,P,A,0.42,0.41,0.415,0,595.4,0.24906,0.24906,-0.027334,0.001623,0.09813,-0.046887,-0.011431,5,381,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00526000,2025-01-31,526.0,P,A,0.4,0.39,0.39499998,0,595.4,0.253395,0.253395,-0.025769,0.001518,0.093411,-0.045461,-0.010779,18,692,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00531000,2025-01-31,531.0,P,A,0.46,0.45,0.45499998,0,595.4,0.243248,0.243248,-0.030268,0.001808,0.106809,-0.049756,-0.012655,4,1668,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00532000,2025-01-31,532.0,P,A,0.47,0.46,0.465,0,595.4,0.240911,0.240911,-0.031117,0.001868,0.109286,-0.050388,-0.013008,4,824,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00534000,2025-01-31,534.0,P,A,0.49,0.48,0.485,0,595.4,0.236149,0.236149,-0.032866,0.001994,0.114333,-0.051604,-0.013735,60,857,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00520000,2025-01-31,520.0,P,A,0.36,0.35,0.35500002,0,595.4,0.26796,0.26796,-0.022298,0.001271,0.082718,-0.042702,-0.009336,449,14676,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00537000,2025-01-31,537.0,P,A,0.54,0.53,0.53499997,0,595.4,0.230413,0.230413,-0.036595,0.002232,0.124884,-0.054884,-0.01529,1,927,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00538000,2025-01-31,538.0,P,A,0.55,0.54,0.545,0,595.4,0.227872,0.227872,-0.037558,0.002306,0.127563,-0.0554,-0.01569,157,15894,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00525000,2025-01-31,525.0,P,A,0.4,0.39,0.39499998,0,595.4,0.256599,0.256599,-0.025479,0.001485,0.09253,-0.045627,-0.010661,203,1895,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00542000,2025-01-31,542.0,P,A,0.63,0.61,0.62,0,595.4,0.219907,0.219907,-0.043214,0.002688,0.152844,-0.059978,-0.016913,15,1580,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00541000,2025-01-31,541.0,P,A,0.61,0.6,0.605,0,595.4,0.222203,0.222203,-0.041907,0.002594,0.147572,-0.059145,-0.016414,418,843,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00544000,2025-01-31,544.0,P,A,0.67,0.66,0.665,0,595.4,0.21614,0.21614,-0.046758,0.002902,0.152318,-0.06244,-0.019524,17,1993,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00530000,2025-01-31,530.0,P,A,0.44,0.43,0.435,0,595.4,0.244589,0.244589,-0.028955,0.001734,0.10295,-0.04825,-0.012106,282,48036,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00529000,2025-01-31,529.0,P,A,0.43,0.42,0.425,0,595.4,0.246841,0.246841,-0.028138,0.001677,0.100527,-0.047577,-0.011766,39,377,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00539000,2025-01-31,539.0,P,A,0.57,0.56,0.565,0,595.4,0.226069,0.226069,-0.039027,0.002398,0.131617,-0.056666,-0.016303,259,309,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00543000,2025-01-31,543.0,P,A,0.65,0.64,0.645,0,595.4,0.21824,0.21824,-0.045155,0.002795,0.14811,-0.061359,-0.018856,51,884,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00535000,2025-01-31,535.0,P,A,0.51,0.5,0.505,0,595.4,0.234576,0.234576,-0.03425,0.002077,0.118281,-0.052996,-0.014313,359,2056,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00549000,2025-01-31,549.0,P,A,0.8,0.79,0.795,0,595.4,0.206575,0.206575,-0.056615,0.003556,0.191647,-0.06956,-0.021948,37,3103,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00548000,2025-01-31,548.0,P,A,0.78,0.76,0.77,0,595.4,0.208683,0.208683,-0.054695,0.003406,0.17258,-0.068048,-0.022832,23,1736,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00546000,2025-01-31,546.0,P,A,0.72,0.71,0.71500003,0,595.4,0.212325,0.212325,-0.050423,0.003153,0.172245,-0.065348,-0.019654,154,1989,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00550000,2025-01-31,550.0,P,A,0.84,0.82,0.83,0,595.4,0.204785,0.204785,-0.059151,0.00371,0.192141,-0.07125,-0.022952,4811,24353,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00555000,2025-01-31,555.0,P,A,1.02,1.01,1.015,0,595.4,0.195802,0.195802,-0.07301,0.004573,0.224601,-0.079819,-0.028151,10104,5684,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00540000,2025-01-31,540.0,P,A,0.59,0.58,0.585,0,595.4,0.224144,0.224144,-0.040386,0.002495,0.141382,-0.057936,-0.015824,1062,14667,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00554000,2025-01-31,554.0,P,A,0.98,0.97,0.975,0,595.4,0.197748,0.197748,-0.07,0.004386,0.222459,-0.078187,-0.027003,287,601,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00553000,2025-01-31,553.0,P,A,0.94,0.93,0.935,0,595.4,0.199443,0.199443,-0.06704,0.004204,0.216255,-0.076329,-0.025935,33,404,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00558000,2025-01-31,558.0,P,A,1.17,1.15,1.16,0,595.4,0.190919,0.190919,-0.083548,0.0052,0.255174,-0.085965,-0.032054,336,1111,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00556000,2025-01-31,556.0,P,A,1.07,1.05,1.06,0,595.4,0.194086,0.194086,-0.076311,0.004772,0.235981,-0.081737,-0.029413,26,781,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00547000,2025-01-31,547.0,P,A,0.75,0.73,0.74,0,595.4,0.210362,0.210362,-0.052369,0.00328,0.179587,-0.066677,-0.02039,16,761,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00561000,2025-01-31,561.0,P,A,1.33,1.31,1.3199999,0,595.4,0.185537,0.185537,-0.095362,0.005905,0.277302,-0.091776,-0.03651,81,644,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00565000,2025-01-31,565.0,P,A,1.61,1.58,1.595,0,595.4,0.179238,0.179238,-0.114914,0.007008,0.320178,-0.100961,-0.043659,3017,17945,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00566000,2025-01-31,566.0,P,A,1.69,1.66,1.675,0,595.4,0.177634,0.177634,-0.120497,0.007312,0.326638,-0.103264,-0.045616,202,762,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00551000,2025-01-31,551.0,P,A,0.87,0.86,0.865,0,595.4,0.203001,0.203001,-0.061733,0.00387,0.197348,-0.072942,-0.023931,100,799,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00563000,2025-01-31,563.0,P,A,1.46,1.44,1.45,0,595.4,0.18233,0.18233,-0.104643,0.006434,0.291091,-0.096252,-0.039857,446,1313,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00564000,2025-01-31,564.0,P,A,1.53,1.51,1.52,0,595.4,0.180701,0.180701,-0.109625,0.006715,0.304033,-0.09849,-0.041722,139,971,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00557000,2025-01-31,557.0,P,A,1.12,1.1,1.11,0,595.4,0.192596,0.192596,-0.079899,0.004983,0.247986,-0.08394,-0.030734,52,46889,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00567000,2025-01-31,567.0,P,A,1.77,1.75,1.76,0,595.4,0.176018,0.176018,-0.126386,0.007627,0.32812,-0.105557,-0.047814,614,1036,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00568000,2025-01-31,568.0,P,A,1.86,1.83,1.845,0,595.4,0.174404,0.174404,-0.132391,0.007954,0.344456,-0.107855,-0.050017,404,2219,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00570000,2025-01-31,570.0,P,A,2.05,2.02,2.0349998,0,595.4,0.171282,0.171282,-0.14553,0.008646,0.364655,-0.112579,-0.054634,8797,12430,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00569000,2025-01-31,569.0,P,A,1.95,1.92,1.935,0,595.4,0.172925,0.172925,-0.138716,0.008295,0.362453,-0.110349,-0.052187,376,1660,2025-01-06
SPY,NYSEArca,2025-01-06,595.36,SPY   250131P00560000,2025-01-31,560.0,P,A,1.27,1.26,1.265,0,595.4,0.187263,0.187263,-0.091272,0.005661,0.26398,-0.089751,-0.03499,8538,35926,2025-01-06
